Sat Nov 26 22:45:25 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
7.9_raw.csv_filtered_by_SNR22_acceleration_1.5_individual_replacement_strategy_3_overall_mean,0.269,-0.025,-0.019,0.0,0.0,0.0,0.008,0.005,0.001,-7.408,4.774,3.09,59.99,46.396,70.336,0.0,0.0,0.0,0.125,-7.499,9.46,-5.377,-2.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,97,16,0,0,164,15,1,0,2,1,13,4,200,0.82,0.075,0.005,0.0,0.01,0.005,0.065,0.02,0,-2,164,1,
7.9_raw.csv_filtered_by_SNR22_Acceleration_1.5_all_replacement_strategy_4_12_point_strategy,0.272,-0.023,-0.02,0.004,0.001,0.0,0.061,0.027,0.019,-1.163,-0.337,1.216,54.155,0.569,38.052,-0.0,-0.001,0.0,0.311,-1.17,1.265,-1.299,1.191,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,80,1,59,0,0,18,28,48,21,25,19,17,24,200,0.09,0.14,0.24,0.105,0.125,0.095,0.085,0.12,17,4,48,2,
7.9_raw.csv_filtered_by_SNR22_acceleration_1.5_individual_replacement_strategy_4_12_point_strategy,0.272,-0.023,-0.02,0.003,0.0,0.0,0.059,0.022,0.019,-1.349,0.109,1.296,62.701,1.641,42.673,-0.0,-0.001,0.0,0.322,-1.33,1.291,-1.372,1.325,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,82,1,61,0,0,18,18,43,15,26,30,21,29,200,0.09,0.09,0.215,0.075,0.13,0.15,0.105,0.145,15,-2,43,2,
7.9_raw.csv_filtered_by_SNR22_Acceleration_1.5_all_replacement_strategy_5_mean_of_previous_2point,0.269,-0.026,-0.019,0.007,0.005,0.0,0.085,0.073,0.024,-0.633,-2.56,1.035,13.196,17.04,11.947,0.0,-0.002,-0.0,0.282,-0.62,1.013,-0.969,0.752,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1,45,2,16,0,0,31,34,47,26,24,8,14,16,200,0.155,0.17,0.235,0.13,0.12,0.04,0.07,0.08,8,-3,47,2,
7.9_raw.csv_filtered_by_SNR22_acceleration_1.5_individual_replacement_strategy_5_mean_of_previous_2point,0.269,-0.026,-0.018,0.006,0.003,0.0,0.08,0.058,0.023,-1.589,-1.687,1.972,15.188,5.89,14.181,-0.0,-0.001,-0.0,0.288,-1.577,1.88,-1.919,1.706,-0.001,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,50,2,8,0,0,35,40,43,19,28,9,11,15,200,0.175,0.2,0.215,0.095,0.14,0.045,0.055,0.075,9,-3,43,2,
7.9_raw.csv_filtered_by_correlation12_Acceleration_1.5_all_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.9_raw.csv_filtered_by_correlation12_acceleration_1.5_individual_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.9_raw.csv_filtered_by_correlation12_Acceleration_1.5_all_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.9_raw.csv_filtered_by_correlation12_acceleration_1.5_individual_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.9_raw.csv_filtered_by_correlation12_Acceleration_1.5_all_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.561,14.917,37.124,11.277,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation12_acceleration_1.5_individual_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.562,14.917,37.124,11.278,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,29,31,51,23,20,15,17,14,200,0.145,0.155,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation12_Acceleration_1.5_all_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation12_acceleration_1.5_individual_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation12_Acceleration_1.5_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.9_raw.csv_filtered_by_correlation12_acceleration_1.5_individual_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.9_raw.csv_filtered_by_correlation12_SNR22_Acceleration_1.5_all_replacement_strategy_1_previous_point,0.257,-0.001,-0.01,0.0,0.0,0.0,0.024,0.022,0.007,-0.928,-0.688,-0.782,-0.673,-1.338,-0.67,0.0,0.0,0.0,0.292,-1.001,-0.822,0.045,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7,3,0,0,118,12,0,0,0,53,0,17,200,0.59,0.06,0.0,0.0,0.0,0.265,0.0,0.085,0,2,118,1,
7.9_raw.csv_filtered_by_correlation12_SNR22_acceleration_1.5_individual_replacement_strategy_1_previous_point,0.257,-0.001,-0.01,0.0,0.0,0.0,0.024,0.022,0.007,-0.928,-0.688,-0.782,-0.673,-1.338,-0.67,0.0,0.0,0.0,0.292,-1.001,-0.822,0.045,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7,3,0,0,118,12,0,0,0,53,0,17,200,0.59,0.06,0.0,0.0,0.0,0.265,0.0,0.085,0,2,118,1,
7.9_raw.csv_filtered_by_correlation12_SNR22_Acceleration_1.5_all_replacement_strategy_2_2*last-2nd_last,0.032,-86.285,-10.793,0.274,9497.496,148.143,0.525,97.7,12.202,0.058,-0.693,-0.694,-0.834,-0.999,-0.998,47.265,5.902,1186.166,23.242,0.058,-0.683,-0.551,-0.324,-32.308,-1.838,-931.766,-53.014,-1401.059,-1.838,-40391.228,-2298.09,192757.294,2,1,4,,0,0,106,0,11,0,0,83,0,0,200,0.53,0.0,0.055,0.0,0.0,0.415,0.0,0.0,0,-1,106,1,
7.9_raw.csv_filtered_by_correlation12_SNR22_acceleration_1.5_individual_replacement_strategy_2_2*last-2nd_last,0.032,-86.285,-10.793,0.274,9497.496,148.143,0.525,97.7,12.202,0.058,-0.693,-0.694,-0.834,-0.999,-0.998,47.265,5.902,1186.166,23.242,0.058,-0.683,-0.551,-0.324,-32.308,-1.838,-931.766,-53.014,-1401.059,-1.838,-40391.228,-2298.09,192757.294,2,1,4,,0,0,106,0,11,0,0,83,0,0,200,0.53,0.0,0.055,0.0,0.0,0.415,0.0,0.0,0,-1,106,1,
7.9_raw.csv_filtered_by_correlation12_SNR22_Acceleration_1.5_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.008,0.005,0.001,-7.509,5.154,4.806,60.814,47.947,78.323,0.0,0.0,0.0,0.125,-7.884,8.585,-5.529,-2.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,98,16,0,0,1,2,2,0,2,1,0,192,200,0.005,0.01,0.01,0.0,0.01,0.005,0.0,0.96,0,-2,192,-4,
7.9_raw.csv_filtered_by_correlation12_SNR22_acceleration_1.5_individual_replacement_strategy_3_overall_mean,0.269,-0.025,-0.019,0.0,0.0,0.0,0.008,0.005,0.001,-7.408,4.774,3.09,59.99,46.396,70.336,0.0,0.0,0.0,0.125,-7.499,9.46,-5.377,-2.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,97,16,0,0,164,15,1,0,2,1,13,4,200,0.82,0.075,0.005,0.0,0.01,0.005,0.065,0.02,0,-2,164,1,
7.9_raw.csv_filtered_by_correlation12_SNR22_Acceleration_1.5_all_replacement_strategy_4_12_point_strategy,0.27,-0.023,-0.02,0.004,0.001,0.0,0.06,0.027,0.019,-1.217,-0.337,1.201,58.912,0.569,39.115,-0.0,-0.001,0.0,0.317,-1.195,1.28,-1.31,1.218,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,81,1,60,0,0,24,28,42,21,25,19,19,22,200,0.12,0.14,0.21,0.105,0.125,0.095,0.095,0.11,19,-3,42,2,
7.9_raw.csv_filtered_by_correlation12_SNR22_acceleration_1.5_individual_replacement_strategy_4_12_point_strategy,0.271,-0.023,-0.019,0.003,0.0,0.0,0.058,0.022,0.019,-1.375,0.109,1.261,67.182,1.641,43.413,-0.0,-0.001,0.0,0.328,-1.393,1.147,-1.311,1.314,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,83,1,63,0,0,18,20,43,13,26,31,22,27,200,0.09,0.1,0.215,0.065,0.13,0.155,0.11,0.135,13,-2,43,2,
7.9_raw.csv_filtered_by_correlation12_SNR22_Acceleration_1.5_all_replacement_strategy_5_mean_of_previous_2point,0.269,-0.026,-0.019,0.007,0.005,0.0,0.084,0.073,0.024,-0.833,-2.56,1.095,13.714,17.04,12.221,0.0,-0.002,-0.0,0.286,-0.822,1.06,-1.056,0.888,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1,46,2,16,0,0,31,34,47,26,24,8,14,16,200,0.155,0.17,0.235,0.13,0.12,0.04,0.07,0.08,8,-3,47,2,
7.9_raw.csv_filtered_by_correlation12_SNR22_acceleration_1.5_individual_replacement_strategy_5_mean_of_previous_2point,0.268,-0.026,-0.018,0.006,0.003,0.0,0.077,0.058,0.023,-2.034,-1.687,2.007,16.278,5.89,14.379,-0.0,-0.001,-0.0,0.299,-2.047,1.899,-2.035,1.955,-0.001,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,51,2,8,0,0,35,40,43,19,28,8,11,16,200,0.175,0.2,0.215,0.095,0.14,0.04,0.055,0.08,8,-3,43,2,
7.6_raw.csv_filtered_by_correlation12_all_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_correlation12_individual_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_correlation12_all_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.6_raw.csv_filtered_by_correlation12_individual_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.6_raw.csv_filtered_by_correlation12_all_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.561,14.917,37.124,11.277,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation12_individual_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.562,14.917,37.124,11.278,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,29,31,51,23,20,15,17,14,200,0.145,0.155,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation12_all_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation12_individual_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation12_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.6_raw.csv_filtered_by_correlation12_individual_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.6_raw.csv_filtered_by_SNR22_all_replacement_strategy_1_previous_point,0.257,-0.001,-0.01,0.0,0.0,0.0,0.024,0.022,0.007,-0.928,-0.688,-0.782,-0.673,-1.338,-0.67,0.0,0.0,0.0,0.292,-1.001,-0.822,0.045,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7,3,0,0,118,12,0,0,0,53,0,17,200,0.59,0.06,0.0,0.0,0.0,0.265,0.0,0.085,0,2,118,1,
7.6_raw.csv_filtered_by_SNR22_individual_replacement_strategy_1_previous_point,0.257,-0.001,-0.01,0.0,0.0,0.0,0.024,0.022,0.007,-0.928,-0.688,-0.782,-0.673,-1.338,-0.67,0.0,0.0,0.0,0.292,-1.001,-0.822,0.045,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7,3,0,0,118,12,0,0,0,53,0,17,200,0.59,0.06,0.0,0.0,0.0,0.265,0.0,0.085,0,2,118,1,
7.6_raw.csv_filtered_by_SNR22_all_replacement_strategy_2_2*last-2nd_last,0.032,-86.285,-10.793,0.274,9497.496,148.143,0.525,97.7,12.202,0.058,-0.693,-0.694,-0.834,-0.999,-0.998,47.265,5.902,1186.166,23.242,0.058,-0.683,-0.551,-0.324,-32.308,-1.838,-931.766,-53.014,-1401.059,-1.838,-40391.228,-2298.09,192757.294,2,1,4,,0,0,106,0,11,0,0,83,0,0,200,0.53,0.0,0.055,0.0,0.0,0.415,0.0,0.0,0,-1,106,1,
7.6_raw.csv_filtered_by_SNR22_individual_replacement_strategy_2_2*last-2nd_last,0.032,-86.285,-10.793,0.274,9497.496,148.143,0.525,97.7,12.202,0.058,-0.693,-0.694,-0.834,-0.999,-0.998,47.265,5.902,1186.166,23.242,0.058,-0.683,-0.551,-0.324,-32.308,-1.838,-931.766,-53.014,-1401.059,-1.838,-40391.228,-2298.09,192757.294,2,1,4,,0,0,106,0,11,0,0,83,0,0,200,0.53,0.0,0.055,0.0,0.0,0.415,0.0,0.0,0,-1,106,1,
7.6_raw.csv_filtered_by_SNR22_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.008,0.005,0.001,-7.509,5.154,4.806,60.814,47.947,78.323,0.0,0.0,0.0,0.125,-7.884,8.585,-5.529,-2.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,98,16,0,0,1,2,2,0,2,1,0,192,200,0.005,0.01,0.01,0.0,0.01,0.005,0.0,0.96,0,-2,192,-4,
7.6_raw.csv_filtered_by_SNR22_individual_replacement_strategy_3_overall_mean,0.269,-0.025,-0.019,0.0,0.0,0.0,0.008,0.005,0.001,-7.408,4.774,3.09,59.99,46.396,70.336,0.0,0.0,0.0,0.125,-7.499,9.46,-5.377,-2.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,97,16,0,0,164,15,1,0,2,1,13,4,200,0.82,0.075,0.005,0.0,0.01,0.005,0.065,0.02,0,-2,164,1,
7.6_raw.csv_filtered_by_SNR22_all_replacement_strategy_4_12_point_strategy,0.272,-0.023,-0.02,0.004,0.001,0.0,0.061,0.027,0.019,-1.163,-0.337,1.216,54.155,0.569,38.052,-0.0,-0.001,0.0,0.311,-1.17,1.265,-1.299,1.191,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,80,1,59,0,0,18,28,48,21,25,19,17,24,200,0.09,0.14,0.24,0.105,0.125,0.095,0.085,0.12,17,4,48,2,
7.6_raw.csv_filtered_by_SNR22_individual_replacement_strategy_4_12_point_strategy,0.272,-0.023,-0.02,0.003,0.0,0.0,0.059,0.022,0.019,-1.349,0.109,1.296,62.701,1.641,42.673,-0.0,-0.001,0.0,0.322,-1.33,1.291,-1.372,1.325,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,82,1,61,0,0,18,18,43,15,26,30,21,29,200,0.09,0.09,0.215,0.075,0.13,0.15,0.105,0.145,15,-2,43,2,
7.6_raw.csv_filtered_by_SNR22_all_replacement_strategy_5_mean_of_previous_2point,0.269,-0.026,-0.019,0.007,0.005,0.0,0.085,0.073,0.024,-0.633,-2.56,1.035,13.196,17.04,11.947,0.0,-0.002,-0.0,0.282,-0.62,1.013,-0.969,0.752,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1,45,2,16,0,0,31,34,47,26,24,8,14,16,200,0.155,0.17,0.235,0.13,0.12,0.04,0.07,0.08,8,-3,47,2,
7.6_raw.csv_filtered_by_SNR22_individual_replacement_strategy_5_mean_of_previous_2point,0.269,-0.026,-0.018,0.006,0.003,0.0,0.08,0.058,0.023,-1.589,-1.687,1.972,15.188,5.89,14.181,-0.0,-0.001,-0.0,0.288,-1.577,1.88,-1.919,1.706,-0.001,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,50,2,8,0,0,35,40,43,19,28,9,11,15,200,0.175,0.2,0.215,0.095,0.14,0.045,0.055,0.075,9,-3,43,2,
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_2_2*last-2nd_last,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_2_2*last-2nd_last,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3_overall_mean,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3_overall_mean,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
